CLB1 RESOURCE6613
CLB10133 RESOURCE46597
CLB10134 RESOURCE31639
CLB10135 RESOURCE32159
CLB10136 RESOURCE54461
CLB10137 RESOURCE29707
CLB10138 RESOURCE14773
CLB10139 RESOURCE27075
CLB1014 RESOURCE67100
CLB10140 RESOURCE31661
CLB10141 RESOURCE32112
CLB10142 RESOURCE40944
CLB10143 RESOURCE28668
CLB10144 RESOURCE25544
CLB10145 RESOURCE14751
CLB10146 RESOURCE34634
CLB10147 RESOURCE28660
CLB10148 RESOURCE31566
CLB10149 RESOURCE18089
CLB1015 RESOURCE64603
CLB10150 RESOURCE39038
CLB10151 RESOURCE19655
CLB10152 RESOURCE44117
CLB10153 RESOURCE28674
CLB10154 RESOURCE31148
CLB10155 RESOURCE28640
CLB10156 RESOURCE40504
CLB10157 RESOURCE22005
CLB10158 RESOURCE28229
CLB10159 RESOURCE25562
CLB1016 RESOURCE68064
CLB10160 RESOURCE24576
CLB10161 RESOURCE29153
CLB10162 RESOURCE22157
CLB10163 RESOURCE36549
CLB10164 RESOURCE40973
CLB10165 RESOURCE36996
CLB10166 RESOURCE31257
CLB10167 RESOURCE28682
CLB10168 RESOURCE48494
CLB10169 RESOURCE32594
CLB1017 RESOURCE66194
CLB10170 RESOURCE36526
CLB10171 RESOURCE25032
CLB10172 RESOURCE15251
CLB10173 RESOURCE27582
CLB10174 RESOURCE29763
CLB10175 RESOURCE27059
CLB10176 RESOURCE37562
CLB10177 RESOURCE29199
CLB10178 RESOURCE28679
CLB10179 RESOURCE34165
CLB1018 RESOURCE62108
CLB10180 RESOURCE31145
CLB10181 RESOURCE27536
CLB10182 RESOURCE24567
CLB10183 RESOURCE24070
CLB10184 RESOURCE39050
CLB10185 RESOURCE11578
CLB10186 RESOURCE24529
CLB10187 RESOURCE27046
CLB10188 RESOURCE31197
CLB10189 RESOURCE17629
CLB1019 RESOURCE63645
CLB10190 RESOURCE26458
CLB10191 RESOURCE24041
CLB10192 RESOURCE24074
CLB10193 RESOURCE28686
CLB10194 RESOURCE34633
CLB10195 RESOURCE51050
CLB10196 RESOURCE23106
CLB10197 RESOURCE17132
CLB10198 RESOURCE29736
CLB10199 RESOURCE22033
CLB102 RESOURCE16234
CLB1020 RESOURCE64125
CLB10200 RESOURCE43116
CLB10201 RESOURCE35114
CLB10202 RESOURCE18104
CLB10203 RESOURCE34570
CLB10204 RESOURCE28655
CLB10205 RESOURCE31675
CLB10206 RESOURCE34627
CLB10207 RESOURCE31186
CLB10208 RESOURCE18610
CLB10209 RESOURCE36608
CLB1021 RESOURCE58169
CLB10210 RESOURCE31619
CLB10211 RESOURCE34690
CLB10212 RESOURCE21068
CLB10213 RESOURCE41444
CLB10214 RESOURCE47108
CLB10215 RESOURCE32585
CLB10216 RESOURCE30798
CLB10217 RESOURCE27524
CLB10218 RESOURCE20184
CLB10219 RESOURCE27516
CLB1022 RESOURCE62693
CLB10220 RESOURCE35605
CLB10221 RESOURCE39088
CLB10222 RESOURCE23629
CLB10223 RESOURCE19152
CLB10224 RESOURCE37114
CLB10225 RESOURCE46163
CLB10226 RESOURCE25597
CLB10227 RESOURCE23583
CLB10228 RESOURCE28185
CLB10229 RESOURCE22622
CLB1023 RESOURCE57026
CLB10230 RESOURCE26021
CLB10231 RESOURCE16217
CLB10232 RESOURCE26004
CLB10233 RESOURCE260
CLB10234 RESOURCE14707
CLB10235 RESOURCE33051
CLB10236 RESOURCE30776
CLB10237 RESOURCE20600
CLB10238 RESOURCE28662
CLB10239 RESOURCE15217
CLB1024 RESOURCE58661
CLB10240 RESOURCE8017
CLB10241 RESOURCE28177
CLB10242 RESOURCE39551
CLB10243 RESOURCE42551
CLB10244 RESOURCE21088
CLB10245 RESOURCE33109
CLB10246 RESOURCE19656
CLB10247 RESOURCE30260
CLB10248 RESOURCE37606
CLB10249 RESOURCE35126
CLB1025 RESOURCE69509
CLB10250 RESOURCE30261
CLB10251 RESOURCE33555
CLB10252 RESOURCE25003
CLB10253 RESOURCE38565
CLB10254 RESOURCE38537
CLB10255 RESOURCE29193
CLB10256 RESOURCE39085
CLB10257 RESOURCE42480
CLB10258 RESOURCE52022
CLB10259 RESOURCE46221
CLB1026 RESOURCE64132
CLB10260 RESOURCE43714
CLB10261 RESOURCE29807
CLB10262 RESOURCE28730
CLB10263 RESOURCE26030
CLB10264 RESOURCE31174
CLB10265 RESOURCE37035
CLB10266 RESOURCE51994
CLB10267 RESOURCE9540
CLB10268 RESOURCE20604
CLB10269 RESOURCE28697
CLB1027 RESOURCE61156
CLB10270 RESOURCE42061
CLB10271 RESOURCE33108
CLB10272 RESOURCE27512
CLB10273 RESOURCE29125
CLB10274 RESOURCE31637
CLB10275 RESOURCE42503
CLB10276 RESOURCE33120
CLB10277 RESOURCE27569
CLB10278 RESOURCE34182
CLB10279 RESOURCE36557
CLB1028 RESOURCE62694
CLB10280 RESOURCE33071
CLB10281 RESOURCE26007
CLB10282 RESOURCE31190
CLB10283 RESOURCE27543
CLB10284 RESOURCE25041
CLB10285 RESOURCE52568
CLB10286 RESOURCE55936
CLB10287 RESOURCE48570
CLB10288 RESOURCE34071
CLB10289 RESOURCE10065
CLB1029 RESOURCE61636
CLB10290 RESOURCE40968
CLB10291 RESOURCE28182
CLB10292 RESOURCE26473
CLB10293 RESOURCE35584
CLB10294 RESOURCE13684
CLB10295 RESOURCE13224
CLB10296 RESOURCE36076
CLB10297 RESOURCE28193
CLB10298 RESOURCE27080
CLB10299 RESOURCE10515
CLB103 RESOURCE15241
CLB1030 RESOURCE69030
CLB10300 RESOURCE18653
CLB10301 RESOURCE24058
CLB10302 RESOURCE31149
CLB10303 RESOURCE27050
CLB10304 RESOURCE42515
CLB10305 RESOURCE22595
CLB10306 RESOURCE34615
CLB10307 RESOURCE11540
CLB10308 RESOURCE43170
CLB10309 RESOURCE30693
CLB1031 RESOURCE63172
CLB10310 RESOURCE47113
CLB10311 RESOURCE15732
CLB10312 RESOURCE29765
CLB10313 RESOURCE45154
CLB10314 RESOURCE51488
CLB10315 RESOURCE50033
CLB10316 RESOURCE32104
CLB10317 RESOURCE25534
CLB10318 RESOURCE29788
CLB10319 RESOURCE11575
CLB1032 RESOURCE51553
CLB10320 RESOURCE17212
CLB10321 RESOURCE29169
CLB10322 RESOURCE27477
CLB10323 RESOURCE22137
CLB10324 RESOURCE25545
CLB10325 RESOURCE37558
CLB10326 RESOURCE26431
CLB10327 RESOURCE29698
CLB10328 RESOURCE32135
CLB10329 RESOURCE33554
CLB1033 RESOURCE61638
CLB10330 RESOURCE22640
CLB10331 RESOURCE25996
CLB10332 RESOURCE36515
CLB10333 RESOURCE47061
CLB10334 RESOURCE10048
CLB10335 RESOURCE39988
CLB10336 RESOURCE39495
CLB10337 RESOURCE25475
CLB10338 RESOURCE37000
CLB10339 RESOURCE32078
CLB1034 RESOURCE65670
CLB10340 RESOURCE22607
CLB10341 RESOURCE27029
CLB10342 RESOURCE23549
CLB10343 RESOURCE16189
CLB10344 RESOURCE26466
CLB10345 RESOURCE37044
CLB10346 RESOURCE29175
CLB10347 RESOURCE32129
CLB10348 RESOURCE13693
CLB10349 RESOURCE42452
CLB1035 RESOURCE63171
CLB10350 RESOURCE29751
CLB10351 RESOURCE36573
CLB10352 RESOURCE32647
CLB10353 RESOURCE44719
CLB10354 RESOURCE48048
CLB10355 RESOURCE16676
CLB10356 RESOURCE32643
CLB10357 RESOURCE33589
CLB10358 RESOURCE38575
CLB10359 RESOURCE37005
CLB1036 RESOURCE60579
CLB10360 RESOURCE23644
CLB10361 RESOURCE20122
CLB10362 RESOURCE39983
CLB10363 RESOURCE26002
CLB10364 RESOURCE25060
CLB10365 RESOURCE32631
CLB10366 RESOURCE42508
CLB10367 RESOURCE47560
CLB10368 RESOURCE46638
CLB10369 RESOURCE31632
CLB1037 RESOURCE60099
CLB10370 RESOURCE19165
CLB10371 RESOURCE28274
CLB10372 RESOURCE34166
CLB10373 RESOURCE7570
CLB10374 RESOURCE27047
CLB10375 RESOURCE34134
CLB10376 RESOURCE21046
CLB10377 RESOURCE25970
CLB10378 RESOURCE31161
CLB10379 RESOURCE50065
CLB1038 RESOURCE59623
CLB10380 RESOURCE41392
CLB10381 RESOURCE21084
CLB10382 RESOURCE49142
CLB10383 RESOURCE14123
CLB10384 RESOURCE30648
CLB10385 RESOURCE13667
CLB10386 RESOURCE33529
CLB10387 RESOURCE19634
CLB10388 RESOURCE39994
CLB10389 RESOURCE39484
CLB1039 RESOURCE58183
CLB10390 RESOURCE52621
CLB10391 RESOURCE21557
CLB10392 RESOURCE41043
CLB10393 RESOURCE47171
CLB10394 RESOURCE21566
CLB10395 RESOURCE31668
CLB10396 RESOURCE18102
CLB10397 RESOURCE23596
CLB10398 RESOURCE38541
CLB10399 RESOURCE40013
CLB104 RESOURCE8526
CLB1040 RESOURCE62692
CLB10400 RESOURCE20605
CLB10401 RESOURCE38572
CLB10402 RESOURCE40477
CLB10403 RESOURCE44110
CLB10404 RESOURCE24580
CLB10405 RESOURCE34693
CLB10406 RESOURCE29722
CLB10407 RESOURCE29709
CLB10408 RESOURCE7996
CLB10409 RESOURCE26992
CLB1041 RESOURCE61635
CLB10410 RESOURCE40425
CLB10411 RESOURCE32625
CLB10412 RESOURCE36555
CLB10413 RESOURCE37638
CLB10414 RESOURCE40567
CLB10415 RESOURCE28693
CLB10416 RESOURCE3096
CLB10417 RESOURCE27523
CLB10418 RESOURCE14158
CLB10419 RESOURCE17615
CLB1042 RESOURCE60100
CLB10420 RESOURCE35581
CLB10421 RESOURCE16697
CLB10422 RESOURCE16700
CLB10423 RESOURCE22636
CLB10424 RESOURCE21115
CLB10425 RESOURCE9577
CLB10426 RESOURCE13676
CLB10427 RESOURCE36530
CLB10428 RESOURCE14164
CLB10429 RESOURCE38561
CLB1043 RESOURCE58179
CLB10430 RESOURCE15222
CLB10431 RESOURCE23614
CLB10432 RESOURCE26022
CLB10433 RESOURCE30672
CLB10434 RESOURCE28218
CLB10435 RESOURCE45631
CLB10436 RESOURCE41997
CLB10437 RESOURCE30264
CLB10438 RESOURCE7619
CLB10439 RESOURCE18565
CLB1044 RESOURCE57506
CLB10440 RESOURCE17618
CLB10441 RESOURCE8020
CLB10442 RESOURCE4573
CLB10443 RESOURCE45639
CLB10444 RESOURCE44698
CLB10445 RESOURCE31144
CLB10446 RESOURCE22050
CLB10447 RESOURCE26483
CLB10448 RESOURCE27527
CLB10449 RESOURCE23993
CLB1045 RESOURCE63152
CLB10450 RESOURCE20089
CLB10451 RESOURCE20103
CLB10452 RESOURCE31156
CLB10453 RESOURCE31645
CLB10454 RESOURCE34616
CLB10455 RESOURCE16177
CLB10456 RESOURCE16157
CLB10457 RESOURCE13691
CLB10458 RESOURCE33596
CLB10459 RESOURCE18103
CLB1046 RESOURCE51535
CLB10460 RESOURCE19136
CLB10461 RESOURCE29127
CLB10462 RESOURCE34130
CLB10463 RESOURCE23593
CLB10464 RESOURCE40965
CLB10465 RESOURCE39499
CLB10466 RESOURCE32126
CLB10467 RESOURCE11585
CLB10468 RESOURCE20128
CLB10469 RESOURCE11591
CLB1047 RESOURCE55971
CLB10470 RESOURCE23621
CLB10471 RESOURCE31147
CLB10472 RESOURCE16715
CLB10473 RESOURCE20642
CLB10474 RESOURCE16188
CLB10475 RESOURCE30235
CLB10476 RESOURCE19749
CLB10477 RESOURCE30689
CLB10478 RESOURCE30721
CLB10479 RESOURCE42009
CLB1048 RESOURCE57027
CLB10480 RESOURCE40551
CLB10481 RESOURCE36161
CLB10482 RESOURCE31237
CLB10483 RESOURCE23097
CLB10484 RESOURCE60066
CLB10485 RESOURCE2667
CLB10486 RESOURCE27528
CLB10487 RESOURCE30211
CLB10488 RESOURCE23663
CLB10489 RESOURCE33083
CLB1049 RESOURCE58698
CLB10490 RESOURCE14167
CLB10491 RESOURCE24068
CLB10492 RESOURCE45166
CLB10493 RESOURCE32173
CLB10494 RESOURCE18113
CLB10495 RESOURCE25048
CLB10496 RESOURCE41388
CLB10497 RESOURCE39511
CLB10498 RESOURCE43670
CLB10499 RESOURCE21585
CLB105 RESOURCE10545
CLB1050 RESOURCE61158
CLB10500 RESOURCE33052
CLB10501 RESOURCE38523
CLB10502 RESOURCE40907
CLB10503 RESOURCE39027
CLB10504 RESOURCE25487
CLB10505 RESOURCE36543
CLB10506 RESOURCE35116
CLB10507 RESOURCE58178
CLB10508 RESOURCE25998
CLB10509 RESOURCE43186
CLB1051 RESOURCE56454
CLB10510 RESOURCE40982
CLB10511 RESOURCE44129
CLB10512 RESOURCE37550
CLB10513 RESOURCE32148
CLB10514 RESOURCE34181
CLB10515 RESOURCE24086
CLB10516 RESOURCE32599
CLB10517 RESOURCE47526
CLB10518 RESOURCE26463
CLB10519 RESOURCE23058
CLB1052 RESOURCE46650
CLB10520 RESOURCE38995
CLB10521 RESOURCE12041
CLB10522 RESOURCE32098
CLB10523 RESOURCE37583
CLB10524 RESOURCE40946
CLB10525 RESOURCE41506
CLB10526 RESOURCE46153
CLB10527 RESOURCE48001
CLB10528 RESOURCE27048
CLB10529 RESOURCE27053
CLB1053 RESOURCE64621
CLB10530 RESOURCE47564
CLB10531 RESOURCE33540
CLB10532 RESOURCE65134
CLB10533 RESOURCE33602
CLB10534 RESOURCE50064
CLB10535 RESOURCE40068
CLB10536 RESOURCE63120
CLB10537 RESOURCE47593
CLB10538 RESOURCE37060
CLB10539 RESOURCE20597
CLB1054 RESOURCE51562
CLB10540 RESOURCE44691
CLB10541 RESOURCE33556
CLB10542 RESOURCE31648
CLB10543 RESOURCE42514
CLB10544 RESOURCE46609
CLB10545 RESOURCE30234
CLB10546 RESOURCE38124
CLB10547 RESOURCE46562
CLB10548 RESOURCE44685
CLB10549 RESOURCE28646
CLB1055 RESOURCE57024
CLB10550 RESOURCE21081
CLB10551 RESOURCE35594
CLB10552 RESOURCE37012
CLB10553 RESOURCE25022
CLB10554 RESOURCE34621
CLB10555 RESOURCE43126
CLB10556 RESOURCE35064
CLB10557 RESOURCE50018
CLB10558 RESOURCE25500
CLB10559 RESOURCE35600
CLB1056 RESOURCE55493
CLB10560 RESOURCE45695
CLB10561 RESOURCE51017
CLB10562 RESOURCE30746
CLB10563 RESOURCE36059
CLB10564 RESOURCE36057
CLB10565 RESOURCE36046
CLB10566 RESOURCE46626
CLB10567 RESOURCE35612
CLB10568 RESOURCE33626
CLB10569 RESOURCE43164
CLB1057 RESOURCE59139
CLB10570 RESOURCE46629
CLB10571 RESOURCE35631
CLB10572 RESOURCE34630
CLB10573 RESOURCE13211
CLB10574 RESOURCE36080
CLB10575 RESOURCE33098
CLB10576 RESOURCE37633
CLB10577 RESOURCE41442
CLB10578 RESOURCE39951
CLB10579 RESOURCE39471
CLB1058 RESOURCE56450
CLB10580 RESOURCE39021
CLB10581 RESOURCE24998
CLB10582 RESOURCE43121
CLB10583 RESOURCE37571
CLB10584 RESOURCE39019
CLB10585 RESOURCE40916
CLB10586 RESOURCE50043
CLB10587 RESOURCE43153
CLB10588 RESOURCE42481
CLB10589 RESOURCE44644
CLB1059 RESOURCE58174
CLB10590 RESOURCE30163
CLB10591 RESOURCE43600
CLB10592 RESOURCE42020
CLB10593 RESOURCE32613
CLB10594 RESOURCE25058
CLB10595 RESOURCE28203
CLB10596 RESOURCE39991
CLB10597 RESOURCE40007
CLB10598 RESOURCE43657
CLB10599 RESOURCE37048
CLB106 RESOURCE12741
CLB1060 RESOURCE44161
CLB10600 RESOURCE37007
CLB10601 RESOURCE43105
CLB10602 RESOURCE48008
CLB10603 RESOURCE49542
CLB10604 RESOURCE32551
CLB10605 RESOURCE27461
CLB10606 RESOURCE46063
CLB10607 RESOURCE49110
CLB10608 RESOURCE49611
CLB10609 RESOURCE50621
CLB1061 RESOURCE62114
CLB10610 RESOURCE41445
CLB10611 RESOURCE35128
CLB10612 RESOURCE31126
CLB10613 RESOURCE25027
CLB10614 RESOURCE21578
CLB10615 RESOURCE46156
CLB10616 RESOURCE43626
CLB10617 RESOURCE50073
CLB10618 RESOURCE33078
CLB10619 RESOURCE48070
CLB1062 RESOURCE66619
CLB10620 RESOURCE32152
CLB10621 RESOURCE44642
CLB10622 RESOURCE44648
CLB10623 RESOURCE39496
CLB10624 RESOURCE56964
CLB10625 RESOURCE33101
CLB10626 RESOURCE44135
CLB10627 RESOURCE54003
CLB10628 RESOURCE43169
CLB10629 RESOURCE31159
CLB1063 RESOURCE55474
CLB10630 RESOURCE45139
CLB10631 RESOURCE56973
CLB10632 RESOURCE44727
CLB10633 RESOURCE42077
CLB10634 RESOURCE38562
CLB10635 RESOURCE30183
CLB10636 RESOURCE29725
CLB10637 RESOURCE29137
CLB10638 RESOURCE45143
CLB10639 RESOURCE23604
CLB1064 RESOURCE55537
CLB10640 RESOURCE29740
CLB10641 RESOURCE24104
CLB10642 RESOURCE48061
CLB10643 RESOURCE49549
CLB10644 RESOURCE31155
CLB10645 RESOURCE24519
CLB10646 RESOURCE47556
CLB10647 RESOURCE39058
CLB10648 RESOURCE34674
CLB10649 RESOURCE29110
CLB1065 RESOURCE61640
CLB10650 RESOURCE41417
CLB10651 RESOURCE53060
CLB10652 RESOURCE29746
CLB10653 RESOURCE29135
CLB10654 RESOURCE30197
CLB10655 RESOURCE28669
CLB10656 RESOURCE32134
CLB10657 RESOURCE32091
CLB10658 RESOURCE49067
CLB10659 RESOURCE30690
CLB1066 RESOURCE49625
CLB10660 RESOURCE31164
CLB10661 RESOURCE30200
CLB10662 RESOURCE44643
CLB10663 RESOURCE38065
CLB10664 RESOURCE39029
CLB10665 RESOURCE37023
CLB10666 RESOURCE31163
CLB10667 RESOURCE46596
CLB10668 RESOURCE36048
CLB10669 RESOURCE40963
CLB1067 RESOURCE58176
CLB10670 RESOURCE37036
CLB10671 RESOURCE40521
CLB10672 RESOURCE40494
CLB10673 RESOURCE49592
CLB10674 RESOURCE32614
CLB10675 RESOURCE47566
CLB10676 RESOURCE40960
CLB10677 RESOURCE33575
CLB10678 RESOURCE45155
CLB10679 RESOURCE47081
CLB1068 RESOURCE58658
CLB10680 RESOURCE44694
CLB10681 RESOURCE49602
CLB10682 RESOURCE60019
CLB10683 RESOURCE42458
CLB10684 RESOURCE50985
CLB10685 RESOURCE46565
CLB10686 RESOURCE47106
CLB10687 RESOURCE48501
CLB10688 RESOURCE34643
CLB10689 RESOURCE49154
CLB1069 RESOURCE58656
CLB10690 RESOURCE39515
CLB10691 RESOURCE44142
CLB10692 RESOURCE57512
CLB10693 RESOURCE27588
CLB10694 RESOURCE46145
CLB10695 RESOURCE44075
CLB10696 RESOURCE59107
CLB10697 RESOURCE43663
CLB10698 RESOURCE39543
CLB10699 RESOURCE46599
CLB107 RESOURCE12740
CLB1070 RESOURCE57505
CLB10700 RESOURCE29738
CLB10701 RESOURCE39535
CLB10702 RESOURCE47661
CLB10703 RESOURCE53959
CLB10704 RESOURCE41999
CLB10705 RESOURCE51594
CLB10706 RESOURCE24129
CLB10707 RESOURCE38536
CLB10708 RESOURCE41448
CLB10709 RESOURCE39497
CLB1071 RESOURCE35119
CLB10710 RESOURCE38084
CLB10711 RESOURCE30182
CLB10712 RESOURCE25031
CLB10713 RESOURCE38143
CLB10714 RESOURCE46125
CLB10715 RESOURCE38988
CLB10716 RESOURCE20576
CLB10717 RESOURCE36559
CLB10718 RESOURCE50084
CLB10719 RESOURCE35069
CLB1072 RESOURCE57509
CLB10720 RESOURCE45148
CLB10721 RESOURCE34640
CLB10722 RESOURCE36032
CLB10723 RESOURCE29134
CLB10724 RESOURCE42479
CLB10725 RESOURCE40984
CLB10726 RESOURCE25992
CLB10727 RESOURCE44064
CLB10728 RESOURCE21072
CLB10729 RESOURCE50060
CLB1073 RESOURCE58657
CLB10730 RESOURCE35589
CLB10731 RESOURCE48054
CLB10732 RESOURCE40386
CLB10733 RESOURCE32566
CLB10734 RESOURCE29694
CLB10735 RESOURCE28194
CLB10736 RESOURCE34653
CLB10737 RESOURCE44657
CLB10738 RESOURCE44067
CLB10739 RESOURCE45655
CLB1074 RESOURCE59142
CLB10740 RESOURCE33545
CLB10741 RESOURCE38082
CLB10742 RESOURCE46082
CLB10743 RESOURCE40937
CLB10744 RESOURCE45716
CLB10745 RESOURCE58100
CLB10746 RESOURCE38531
CLB10747 RESOURCE25890
CLB10748 RESOURCE40875
CLB10749 RESOURCE28135
CLB1075 RESOURCE55480
CLB10750 RESOURCE36058
CLB10751 RESOURCE13205
CLB10752 RESOURCE40389
CLB10753 RESOURCE44653
CLB10754 RESOURCE25958
CLB10755 RESOURCE36060
CLB10756 RESOURCE29157
CLB10757 RESOURCE34062
CLB10758 RESOURCE36023
CLB10759 RESOURCE37588
CLB1076 RESOURCE54025
CLB10760 RESOURCE35046
CLB10761 RESOURCE56974
CLB10762 RESOURCE32630
CLB10763 RESOURCE31105
CLB10764 RESOURCE38540
CLB10765 RESOURCE46101
CLB10766 RESOURCE37513
CLB10767 RESOURCE36979
CLB10768 RESOURCE36964
CLB10769 RESOURCE36984
CLB1077 RESOURCE53580
CLB10770 RESOURCE29112
CLB10771 RESOURCE47561
CLB10772 RESOURCE33501
CLB10773 RESOURCE29641
CLB10774 RESOURCE35095
CLB10775 RESOURCE32527
CLB10776 RESOURCE36009
CLB10777 RESOURCE41395
CLB10778 RESOURCE40445
CLB10779 RESOURCE41383
CLB1078 RESOURCE58182
CLB10780 RESOURCE41525
CLB10781 RESOURCE35187
CLB10782 RESOURCE50050
CLB10783 RESOURCE28652
CLB10784 RESOURCE43140
CLB10785 RESOURCE38530
CLB10786 RESOURCE41425
CLB10787 RESOURCE41353
CLB10788 RESOURCE32082
CLB10789 RESOURCE30655
CLB1079 RESOURCE68068
CLB10790 RESOURCE41412
CLB10791 RESOURCE43619
CLB10792 RESOURCE40390
CLB10793 RESOURCE33006
CLB10794 RESOURCE25917
CLB10795 RESOURCE38062
CLB10796 RESOURCE37591
CLB10797 RESOURCE31109
CLB10798 RESOURCE46102
CLB10799 RESOURCE51978
CLB108 RESOURCE13713
CLB1080 RESOURCE60582
CLB10800 RESOURCE31690
CLB10801 RESOURCE37617
CLB10802 RESOURCE49122
CLB10803 RESOURCE30635
CLB10804 RESOURCE38552
CLB10805 RESOURCE38948
CLB10806 RESOURCE36936
CLB10807 RESOURCE40448
CLB10808 RESOURCE41381
CLB10809 RESOURCE38494
CLB1081 RESOURCE63170
CLB10810 RESOURCE38506
CLB10811 RESOURCE41992
CLB10812 RESOURCE37585
CLB10813 RESOURCE46557
CLB10814 RESOURCE34068
CLB10815 RESOURCE35976
CLB10816 RESOURCE29708
CLB10817 RESOURCE35988
CLB10818 RESOURCE36007
CLB10819 RESOURCE34544
CLB1082 RESOURCE62115
CLB10820 RESOURCE34548
CLB10821 RESOURCE44704
CLB10822 RESOURCE26920
CLB10823 RESOURCE43147
CLB10824 RESOURCE38525
CLB10825 RESOURCE38542
CLB10826 RESOURCE31620
CLB10827 RESOURCE36950
CLB10828 RESOURCE35990
CLB10829 RESOURCE31231
CLB1083 RESOURCE68548
CLB10830 RESOURCE33105
CLB10831 RESOURCE38487
CLB10832 RESOURCE39964
CLB10833 RESOURCE28189
CLB10834 RESOURCE25944
CLB10835 RESOURCE44121
CLB10836 RESOURCE40459
CLB10837 RESOURCE29654
