CLB1 RESOURCE38899
CLB10258 RESOURCE46034
CLB10259 RESOURCE41331
CLB1026 RESOURCE36847
CLB10260 RESOURCE58627
CLB10261 RESOURCE41446
CLB10262 RESOURCE46997
CLB10263 RESOURCE41448
CLB10264 RESOURCE44597
CLB10265 RESOURCE58144
CLB10266 RESOURCE59590
CLB10267 RESOURCE59591
CLB10268 RESOURCE60073
CLB10269 RESOURCE60078
CLB1027 RESOURCE36367
CLB10270 RESOURCE60071
CLB10271 RESOURCE60077
CLB10272 RESOURCE46031
CLB10273 RESOURCE54967
CLB10274 RESOURCE47588
CLB10275 RESOURCE40969
CLB10276 RESOURCE47589
CLB10277 RESOURCE48071
CLB10278 RESOURCE40488
CLB10279 RESOURCE40005
CLB1028 RESOURCE40310
CLB10280 RESOURCE40972
CLB10281 RESOURCE40007
CLB10282 RESOURCE40492
CLB10283 RESOURCE40490
CLB10284 RESOURCE48547
CLB10285 RESOURCE56987
CLB10286 RESOURCE56407
CLB10287 RESOURCE49124
CLB10288 RESOURCE47107
CLB10289 RESOURCE40011
CLB1029 RESOURCE36366
CLB10290 RESOURCE40493
CLB10291 RESOURCE40012
CLB10292 RESOURCE39528
CLB10293 RESOURCE40013
CLB10294 RESOURCE40976
CLB10295 RESOURCE45186
CLB10296 RESOURCE49603
CLB10297 RESOURCE39532
CLB10298 RESOURCE47109
CLB10299 RESOURCE40014
CLB103 RESOURCE23917
CLB1030 RESOURCE42327
CLB10300 RESOURCE39535
CLB10301 RESOURCE46631
CLB10302 RESOURCE38566
CLB10303 RESOURCE38084
CLB10304 RESOURCE45668
CLB10305 RESOURCE46998
CLB10306 RESOURCE39053
CLB10307 RESOURCE39536
CLB10308 RESOURCE44711
CLB10309 RESOURCE39055
CLB1031 RESOURCE41265
CLB10310 RESOURCE46994
CLB10311 RESOURCE43655
CLB10312 RESOURCE38573
CLB10313 RESOURCE47110
CLB10314 RESOURCE48437
CLB10315 RESOURCE38086
CLB10316 RESOURCE38093
CLB10317 RESOURCE47476
CLB10318 RESOURCE49013
CLB10319 RESOURCE46518
CLB1032 RESOURCE36368
CLB10320 RESOURCE60555
CLB10321 RESOURCE61130
CLB10322 RESOURCE61128
CLB10323 RESOURCE60070
CLB10324 RESOURCE59589
CLB10325 RESOURCE61127
CLB10326 RESOURCE60069
CLB10327 RESOURCE61609
CLB10328 RESOURCE61607
CLB10329 RESOURCE62088
CLB1033 RESOURCE35889
CLB10330 RESOURCE46999
CLB10331 RESOURCE57482
CLB10332 RESOURCE57003
CLB10333 RESOURCE60067
CLB10334 RESOURCE59586
CLB10335 RESOURCE62086
CLB10336 RESOURCE45559
CLB10337 RESOURCE59105
CLB10338 RESOURCE57487
CLB10339 RESOURCE59585
CLB1034 RESOURCE35890
CLB10340 RESOURCE44600
CLB10341 RESOURCE60546
CLB10342 RESOURCE60065
CLB10343 RESOURCE44596
CLB10344 RESOURCE59584
CLB10345 RESOURCE45081
CLB10346 RESOURCE61123
CLB10347 RESOURCE57470
CLB10348 RESOURCE46040
CLB10349 RESOURCE55471
CLB1035 RESOURCE35409
CLB10350 RESOURCE60545
CLB10351 RESOURCE62663
CLB10352 RESOURCE62661
CLB10353 RESOURCE63141
CLB10354 RESOURCE63622
CLB10355 RESOURCE58632
CLB10356 RESOURCE59103
CLB10357 RESOURCE63621
CLB10358 RESOURCE61136
CLB10359 RESOURCE60560
CLB1036 RESOURCE41848
CLB10360 RESOURCE63139
CLB10361 RESOURCE63620
CLB10362 RESOURCE44595
CLB10363 RESOURCE60559
CLB10364 RESOURCE62081
CLB10365 RESOURCE59599
CLB10366 RESOURCE47959
CLB10367 RESOURCE59583
CLB10368 RESOURCE47958
CLB10369 RESOURCE58142
CLB1037 RESOURCE43478
CLB10370 RESOURCE58156
CLB10371 RESOURCE62657
CLB10372 RESOURCE64580
CLB10373 RESOURCE61118
CLB10374 RESOURCE58622
CLB10375 RESOURCE61598
CLB10376 RESOURCE58634
CLB10377 RESOURCE63137
CLB10378 RESOURCE60074
CLB10379 RESOURCE58153
CLB1038 RESOURCE62520
CLB10380 RESOURCE47000
CLB10381 RESOURCE48439
CLB10382 RESOURCE49491
CLB10383 RESOURCE58135
CLB10384 RESOURCE58616
CLB10385 RESOURCE64088
CLB10386 RESOURCE56984
CLB10387 RESOURCE57464
CLB10388 RESOURCE59096
CLB10389 RESOURCE56406
CLB1039 RESOURCE45968
CLB10390 RESOURCE59097
CLB10391 RESOURCE56986
CLB10392 RESOURCE58138
CLB10393 RESOURCE59577
CLB10394 RESOURCE58139
CLB10395 RESOURCE59098
CLB10396 RESOURCE57468
CLB10397 RESOURCE58140
CLB10398 RESOURCE60057
CLB10399 RESOURCE59579
CLB104 RESOURCE23918
CLB1040 RESOURCE46928
CLB10400 RESOURCE58619
CLB10401 RESOURCE62071
CLB10402 RESOURCE60538
CLB10403 RESOURCE59580
CLB10404 RESOURCE61113
CLB10405 RESOURCE61112
CLB10406 RESOURCE61114
CLB10407 RESOURCE62072
CLB10408 RESOURCE49014
CLB10409 RESOURCE60060
CLB1041 RESOURCE62519
CLB10410 RESOURCE61115
CLB10411 RESOURCE61594
CLB10412 RESOURCE48436
CLB10413 RESOURCE61595
CLB10414 RESOURCE62075
CLB10415 RESOURCE63128
CLB10416 RESOURCE63129
CLB10417 RESOURCE62650
CLB10418 RESOURCE65144
CLB10419 RESOURCE65624
CLB1042 RESOURCE45970
CLB10420 RESOURCE64569
CLB10421 RESOURCE63610
CLB10422 RESOURCE62651
CLB10423 RESOURCE65145
CLB10424 RESOURCE66104
CLB10425 RESOURCE47962
CLB10426 RESOURCE63611
CLB10427 RESOURCE63131
CLB10428 RESOURCE62652
CLB10429 RESOURCE65146
CLB1043 RESOURCE46926
CLB10430 RESOURCE62653
CLB10431 RESOURCE64570
CLB10432 RESOURCE66585
CLB10433 RESOURCE63132
CLB10434 RESOURCE65147
CLB10435 RESOURCE66105
CLB10436 RESOURCE61596
CLB10437 RESOURCE62076
CLB10438 RESOURCE63133
CLB10439 RESOURCE62654
CLB1044 RESOURCE46930
CLB10440 RESOURCE63134
CLB10441 RESOURCE64093
CLB10442 RESOURCE63135
CLB10443 RESOURCE64094
CLB10444 RESOURCE63614
CLB10445 RESOURCE49971
CLB10446 RESOURCE65627
CLB10447 RESOURCE65148
CLB10448 RESOURCE63615
CLB10449 RESOURCE63616
CLB1045 RESOURCE46445
CLB10450 RESOURCE64574
CLB10451 RESOURCE65628
CLB10452 RESOURCE66107
CLB10453 RESOURCE64096
CLB10454 RESOURCE64097
CLB10455 RESOURCE65150
CLB10456 RESOURCE66108
CLB10457 RESOURCE67065
CLB10458 RESOURCE59090
CLB10459 RESOURCE65151
CLB1046 RESOURCE45487
CLB10460 RESOURCE64098
CLB10461 RESOURCE64577
CLB10462 RESOURCE65153
CLB10463 RESOURCE67544
CLB10464 RESOURCE66588
CLB10465 RESOURCE65154
CLB10466 RESOURCE65156
CLB10467 RESOURCE65633
CLB10468 RESOURCE47482
CLB10469 RESOURCE67066
CLB1047 RESOURCE45972
CLB10470 RESOURCE58127
CLB10471 RESOURCE66110
CLB10472 RESOURCE67546
CLB10473 RESOURCE67547
CLB10474 RESOURCE59088
CLB10475 RESOURCE60048
CLB10476 RESOURCE59568
CLB10477 RESOURCE61103
CLB10478 RESOURCE46517
CLB10479 RESOURCE66591
CLB1048 RESOURCE45973
CLB10480 RESOURCE46037
CLB10481 RESOURCE66113
CLB10482 RESOURCE67549
CLB10483 RESOURCE66114
CLB10484 RESOURCE65157
CLB10485 RESOURCE66115
CLB10486 RESOURCE68027
CLB10487 RESOURCE67072
CLB10488 RESOURCE66595
CLB10489 RESOURCE66596
CLB1049 RESOURCE46931
CLB10490 RESOURCE67075
CLB10491 RESOURCE64090
CLB10492 RESOURCE68507
CLB10493 RESOURCE62649
CLB10494 RESOURCE66597
CLB10495 RESOURCE63130
CLB10496 RESOURCE61590
CLB10497 RESOURCE67555
CLB10498 RESOURCE44602
CLB10499 RESOURCE63612
CLB105 RESOURCE24398
CLB1050 RESOURCE43957
CLB10500 RESOURCE68034
CLB10501 RESOURCE67556
CLB10502 RESOURCE68988
CLB10503 RESOURCE64092
CLB10504 RESOURCE64571
CLB10505 RESOURCE68035
CLB10506 RESOURCE65626
CLB10507 RESOURCE65625
CLB10508 RESOURCE61116
CLB10509 RESOURCE68993
CLB1051 RESOURCE43958
CLB10510 RESOURCE61111
CLB10511 RESOURCE68995
CLB10512 RESOURCE63608
CLB10513 RESOURCE61593
CLB10514 RESOURCE61592
CLB10515 RESOURCE37604
CLB10516 RESOURCE37028
CLB10517 RESOURCE37026
CLB10518 RESOURCE63127
CLB10519 RESOURCE63126
CLB1052 RESOURCE46932
CLB10520 RESOURCE62647
CLB10521 RESOURCE43059
CLB10522 RESOURCE60537
CLB10523 RESOURCE37027
CLB10524 RESOURCE64568
CLB10525 RESOURCE64089
CLB10526 RESOURCE65623
CLB10527 RESOURCE38095
CLB10528 RESOURCE37030
CLB10529 RESOURCE64566
CLB1053 RESOURCE48372
CLB10530 RESOURCE37033
CLB10531 RESOURCE62073
CLB10532 RESOURCE64582
CLB10533 RESOURCE64581
CLB10534 RESOURCE54074
CLB10535 RESOURCE50613
CLB10536 RESOURCE64102
CLB10537 RESOURCE62662
CLB10538 RESOURCE51575
CLB10539 RESOURCE55515
CLB1054 RESOURCE47893
CLB10540 RESOURCE62664
CLB10541 RESOURCE62660
CLB10542 RESOURCE65155
CLB10543 RESOURCE50133
CLB10544 RESOURCE50134
CLB10545 RESOURCE50614
CLB10546 RESOURCE49972
CLB10547 RESOURCE63142
CLB10548 RESOURCE55998
CLB10549 RESOURCE55036
CLB1055 RESOURCE45969
CLB10550 RESOURCE43539
CLB10551 RESOURCE61608
CLB10552 RESOURCE61129
CLB10553 RESOURCE47634
CLB10554 RESOURCE38579
CLB10555 RESOURCE58149
CLB10556 RESOURCE49172
CLB10557 RESOURCE51095
CLB10558 RESOURCE60552
CLB10559 RESOURCE62084
CLB1056 RESOURCE46934
CLB10560 RESOURCE49654
CLB10561 RESOURCE63140
CLB10562 RESOURCE61604
CLB10563 RESOURCE63619
CLB10564 RESOURCE64099
CLB10565 RESOURCE56477
CLB10566 RESOURCE55997
CLB10567 RESOURCE63145
CLB10568 RESOURCE49496
CLB10569 RESOURCE62087
CLB1057 RESOURCE47409
CLB10570 RESOURCE51096
CLB10571 RESOURCE62089
CLB10572 RESOURCE62665
CLB10573 RESOURCE63143
CLB10574 RESOURCE64110
CLB10575 RESOURCE63625
CLB10576 RESOURCE39409
CLB10577 RESOURCE63144
CLB10578 RESOURCE49976
CLB10579 RESOURCE63629
CLB1058 RESOURCE46935
CLB10580 RESOURCE65164
CLB10581 RESOURCE62669
CLB10582 RESOURCE63628
CLB10583 RESOURCE54047
CLB10584 RESOURCE57056
CLB10585 RESOURCE49174
CLB10586 RESOURCE62668
CLB10587 RESOURCE47635
CLB10588 RESOURCE62093
CLB10589 RESOURCE57537
CLB1059 RESOURCE45975
CLB10590 RESOURCE49017
CLB10591 RESOURCE63630
CLB10592 RESOURCE62667
CLB10593 RESOURCE62666
CLB10594 RESOURCE61131
CLB10595 RESOURCE61613
CLB10596 RESOURCE46512
CLB10597 RESOURCE43210
CLB10598 RESOURCE69004
CLB10599 RESOURCE69484
CLB106 RESOURCE23438
CLB1060 RESOURCE48946
CLB10600 RESOURCE69000
CLB10601 RESOURCE68999
CLB10602 RESOURCE66603
CLB10603 RESOURCE67085
CLB10604 RESOURCE67086
CLB10605 RESOURCE65642
CLB10606 RESOURCE51098
CLB10607 RESOURCE65162
CLB10608 RESOURCE59653
CLB10609 RESOURCE67084
CLB1061 RESOURCE48950
CLB10610 RESOURCE67083
CLB10611 RESOURCE66123
CLB10612 RESOURCE67082
CLB10613 RESOURCE68043
CLB10614 RESOURCE55041
CLB10615 RESOURCE65645
CLB10616 RESOURCE65166
CLB10617 RESOURCE66125
CLB10618 RESOURCE68524
CLB10619 RESOURCE48118
CLB1062 RESOURCE50383
CLB10620 RESOURCE65646
CLB10621 RESOURCE66602
CLB10622 RESOURCE68044
CLB10623 RESOURCE67565
CLB10624 RESOURCE67562
CLB10625 RESOURCE67563
CLB10626 RESOURCE66600
CLB10627 RESOURCE68046
CLB10628 RESOURCE67567
CLB10629 RESOURCE66607
CLB1063 RESOURCE45014
CLB10630 RESOURCE52639
CLB10631 RESOURCE68048
CLB10632 RESOURCE42383
CLB10633 RESOURCE68527
CLB10634 RESOURCE40369
CLB10635 RESOURCE41332
CLB10636 RESOURCE67088
CLB10637 RESOURCE50139
CLB10638 RESOURCE41902
CLB10639 RESOURCE65167
CLB1064 RESOURCE45971
CLB10640 RESOURCE67080
CLB10641 RESOURCE66601
CLB10642 RESOURCE67081
CLB10643 RESOURCE55522
CLB10644 RESOURCE69002
CLB10645 RESOURCE68042
CLB10646 RESOURCE66122
CLB10647 RESOURCE69001
CLB10648 RESOURCE54082
CLB10649 RESOURCE41909
CLB1065 RESOURCE46455
CLB10650 RESOURCE42389
CLB10651 RESOURCE47637
CLB10652 RESOURCE68040
CLB10653 RESOURCE49177
CLB10654 RESOURCE49659
CLB10655 RESOURCE66599
CLB10656 RESOURCE49178
CLB10657 RESOURCE67558
CLB10658 RESOURCE44752
CLB10659 RESOURCE43211
CLB1066 RESOURCE45491
CLB10660 RESOURCE65638
CLB10661 RESOURCE66118
CLB10662 RESOURCE65159
CLB10663 RESOURCE68520
CLB10664 RESOURCE40848
CLB10665 RESOURCE63627
CLB10666 RESOURCE42536
CLB10667 RESOURCE43694
CLB10668 RESOURCE46197
CLB10669 RESOURCE47473
CLB1067 RESOURCE43479
CLB10670 RESOURCE38099
CLB10671 RESOURCE37615
CLB10672 RESOURCE38100
CLB10673 RESOURCE37032
CLB10674 RESOURCE37618
CLB10675 RESOURCE37617
CLB10676 RESOURCE36551
CLB10677 RESOURCE37038
CLB10678 RESOURCE37035
CLB10679 RESOURCE60062
CLB1068 RESOURCE45009
CLB10680 RESOURCE36549
CLB10681 RESOURCE36550
CLB10682 RESOURCE36552
CLB10683 RESOURCE38104
CLB10684 RESOURCE56991
CLB10685 RESOURCE36556
CLB10686 RESOURCE63617
CLB10687 RESOURCE64578
CLB10688 RESOURCE44176
CLB10689 RESOURCE37621
CLB1069 RESOURCE45497
CLB10690 RESOURCE42056
CLB10691 RESOURCE36559
CLB10692 RESOURCE41479
CLB10693 RESOURCE62078
CLB10694 RESOURCE62077
CLB10695 RESOURCE36074
CLB10696 RESOURCE37042
CLB10697 RESOURCE63613
CLB10698 RESOURCE35590
CLB10699 RESOURCE56414
CLB107 RESOURCE23437
CLB1070 RESOURCE45017
CLB10700 RESOURCE56415
CLB10701 RESOURCE37043
CLB10702 RESOURCE36079
CLB10703 RESOURCE36077
CLB10704 RESOURCE38107
CLB10705 RESOURCE37624
CLB10706 RESOURCE60544
CLB10707 RESOURCE57473
CLB10708 RESOURCE40997
CLB10709 RESOURCE59106
CLB1071 RESOURCE45977
CLB10710 RESOURCE61119
CLB10711 RESOURCE49498
CLB10712 RESOURCE35108
CLB10713 RESOURCE36078
CLB10714 RESOURCE37044
CLB10715 RESOURCE58625
CLB10716 RESOURCE46678
CLB10717 RESOURCE63138
CLB10718 RESOURCE56992
CLB10719 RESOURCE35104
CLB1072 RESOURCE46936
CLB10720 RESOURCE34622
CLB10721 RESOURCE35596
CLB10722 RESOURCE58145
CLB10723 RESOURCE59588
CLB10724 RESOURCE46679
CLB10725 RESOURCE38591
CLB10726 RESOURCE40518
CLB10727 RESOURCE39556
CLB10728 RESOURCE41000
CLB10729 RESOURCE40038
CLB1073 RESOURCE46937
CLB10730 RESOURCE45717
CLB10731 RESOURCE42541
CLB10732 RESOURCE46198
CLB10733 RESOURCE42542
CLB10734 RESOURCE48601
CLB10735 RESOURCE38120
CLB10736 RESOURCE35110
CLB10737 RESOURCE40357
CLB10738 RESOURCE39396
CLB10739 RESOURCE40838
CLB1074 RESOURCE48951
CLB10740 RESOURCE40354
CLB10741 RESOURCE39876
CLB10742 RESOURCE57467
CLB10743 RESOURCE35116
CLB10744 RESOURCE36081
CLB10745 RESOURCE34145
CLB10746 RESOURCE34628
CLB10747 RESOURCE34147
CLB10748 RESOURCE34142
CLB10749 RESOURCE35115
CLB1075 RESOURCE47408
CLB10750 RESOURCE60061
CLB10751 RESOURCE34634
CLB10752 RESOURCE58141
CLB10753 RESOURCE40353
CLB10754 RESOURCE34026
CLB10755 RESOURCE39879
CLB10756 RESOURCE39872
CLB10757 RESOURCE50621
CLB10758 RESOURCE53121
CLB10759 RESOURCE49179
CLB1076 RESOURCE48377
CLB10760 RESOURCE66106
CLB10761 RESOURCE54562
CLB10762 RESOURCE49180
CLB10763 RESOURCE41317
CLB10764 RESOURCE37048
CLB10765 RESOURCE48603
CLB10766 RESOURCE67067
CLB10767 RESOURCE66587
CLB10768 RESOURCE45718
CLB10769 RESOURCE55043
CLB1077 RESOURCE49434
CLB10770 RESOURCE68506
CLB10771 RESOURCE38436
CLB10772 RESOURCE47641
CLB10773 RESOURCE53602
CLB10774 RESOURCE38917
CLB10775 RESOURCE45719
CLB10776 RESOURCE67071
CLB10777 RESOURCE51584
CLB10778 RESOURCE52641
CLB10779 RESOURCE67552
CLB1078 RESOURCE47417
CLB10780 RESOURCE67551
CLB10781 RESOURCE67553
CLB10782 RESOURCE67073
CLB10783 RESOURCE68033
CLB10784 RESOURCE52064
CLB10785 RESOURCE37476
CLB10786 RESOURCE54564
CLB10787 RESOURCE51087
CLB10788 RESOURCE68989
CLB10789 RESOURCE67554
CLB1079 RESOURCE47418
CLB10790 RESOURCE49181
CLB10791 RESOURCE67077
CLB10792 RESOURCE52642
CLB10793 RESOURCE48123
CLB10794 RESOURCE37477
CLB10795 RESOURCE43217
CLB10796 RESOURCE65634
CLB10797 RESOURCE44757
CLB10798 RESOURCE37474
CLB10799 RESOURCE69474
CLB108 RESOURCE23920
CLB1080 RESOURCE46458
CLB10800 RESOURCE68514
CLB10801 RESOURCE68515
CLB10802 RESOURCE49663
CLB10803 RESOURCE54084
CLB10804 RESOURCE53604
CLB10805 RESOURCE49662
CLB10806 RESOURCE44758
CLB10807 RESOURCE43699
CLB10808 RESOURCE44181
CLB10809 RESOURCE69476
CLB1081 RESOURCE45498
CLB10810 RESOURCE40358
CLB10811 RESOURCE51105
CLB10812 RESOURCE68992
CLB10813 RESOURCE43700
CLB10814 RESOURCE40519
CLB10815 RESOURCE40037
CLB10816 RESOURCE49182
CLB10817 RESOURCE52644
CLB10818 RESOURCE67069
CLB10819 RESOURCE67550
CLB1082 RESOURCE59458
CLB10820 RESOURCE39397
CLB10821 RESOURCE68990
CLB10822 RESOURCE69470
CLB10823 RESOURCE40520
CLB10824 RESOURCE40351
CLB10825 RESOURCE38593
CLB10826 RESOURCE40521
CLB10827 RESOURCE40040
CLB10828 RESOURCE36567
CLB10829 RESOURCE36083
CLB1083 RESOURCE46459
CLB10830 RESOURCE35602
CLB10831 RESOURCE42061
CLB10832 RESOURCE65629
CLB10833 RESOURCE65632
CLB10834 RESOURCE34151
CLB10835 RESOURCE34146
CLB10836 RESOURCE39398
CLB10837 RESOURCE39400
